	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
K00032	2.7924860194792954e-06	5.356816199298311e-12	9.994220334414687e-11	11.750000000711587	28.690000000328357	14.750000000528665	25.960004891521766	0.0	5.060155295154147e-06	45.08000645648759	24.590004010923742	1.9625751999656395e-11	12.840000000193621	11.750000012098287
K00033	25558.858997737865	9574.566070743058	15395.427818309934	17013.98369569912	6600.523221806335	10494.617717202644	4062.695583626345	1432.3106617949488	72972.26987308438	41736.241419042	7233.258269580971	2911.3253819751562	4317.580816072088	324.4088607760658
K00034	10694.152237328854	2326.5989797900893	2796.4431155144093	8338.98188833861	5239.784298090726	5663.8666668681835	3014.2403054985552	146.78063108345128	21856.568334908043	13730.800798462082	6624.544720571899	1160.2740741798173	2256.321490201902	186.3447394997723
K00035	0.0	0.0	0.0	0.0	0.0	3.2	17.2	0.0	0.0	41.35605459408181	0.0	22.0	1.0	0.0
K00036	23245.78393146091	9383.044012437975	14498.763228969023	15011.579702971247	5943.707317003455	9789.603239804295	4104.897249666472	1406.7428569341305	67099.67345466345	37371.119422307456	6110.855187912127	2787.2990991860383	3472.910298653326	332.8216294811335
K00038	99.43226151954457	12.531819072381161	0.04439088344905191	38.86928247636143	72.39127463584461	186.6477660893209	20.635852072298825	0.0	111.41177990256841	136.07373670092397	78.15361194914458	40.68984059095599	492.8649919243683	17.56080671000986
K00039	0.00021313297806179244	9.41816076278358e-06	8.0682243867846e-05	0.00021379224931518726	0.00028775620517224764	22.200556016817565	214.68173094426922	2.5554609536352784e-05	8.94164922637312	166.65298419705874	106.00021379224931	75.26258297123087	18.000184878495773	24.000057827507085
K00040	10986.290792568843	2088.768101032286	4112.22054268923	19932.191944021382	5790.502237788063	5437.661396251517	2098.221097951424	280.25196260451384	53143.38233173354	19380.357117579068	10627.423310679767	1570.9612558259346	4324.937513321452	496.7754289520084
K00041	21446.094320183067	6768.067033253011	3636.0643065894956	18940.864232427073	3338.7554632761194	4023.154907788443	1721.1647606415822	209.32194572669363	71776.71180726156	25728.01564769152	8827.194404025026	1930.1253143347594	6255.359646054542	876.1653854249873
K00042	15512.140057611468	3368.731641101562	3262.749003422984	26749.53862767131	15644.13135942799	40534.49885884236	4249.55228731635	182.95401713657344	47241.84553898954	20907.900916595794	12195.518672848757	1883.0701754536276	9408.871853143477	1361.028249346597
K00045	61.66803747184597	101.34120658054208	53.56917854981745	12.78136390233295	29.33426730047438	18.763546276469462	41.212880342123334	0.00034486744282011836	1694.9673737770881	74.95396425079215	26.962132229898366	35.01841731134396	37.015725145360186	17.87044166659968
K00046	40101.613001840786	9911.429716205956	9110.164422357382	40779.45293007063	8340.953080146734	8820.402449589918	3588.0609859380183	452.9670081013767	124017.39073367427	44508.458785688694	19395.57856331044	3774.454024486819	17225.084541140375	2654.1939226618865
K00048	23069.4702118751	7521.24779381742	18119.90926098081	27471.81687256918	3695.399741315254	6549.269333888103	3605.217073548847	1404.0216581119748	49098.084463753345	32755.362622808592	7208.532302451498	2370.6426221891516	6076.590970906577	936.1974083881834
K00049	0.00013114517398964956	1.7290592776061474e-05	0.00023928015415930435	0.0013372967596795675	0.0006061006118665295	0.0009754510113653202	0.0003244993342268208	0.0	9.301739999228548e-05	0.00035245753522428447	0.001086253868017388	3.62236961833313e-05	0.0005550674307442641	8.713249721894984e-05
K00050	11253.30976072876	1828.177523762562	1759.9696127396774	6417.250946801718	1624.851019798632	1802.7185710519352	1230.1027858651819	99.67927869508458	5276.993599804669	8214.956292863595	4977.101563989888	891.622619444457	2613.3381701762055	432.49619254540323
K00051	16.804328111802572	0.7726285288080578	1.830631947531159	0.3769200858360056	0.5335670775510216	0.5368208568150178	0.6925195245725302	0.0	0.0008189679076621491	16.468217363238512	0.0052320150428449355	0.0003187889749418445	0.6792116137465357	0.0004492114552675961
K00052	69836.59523828454	18958.64253980868	15871.713648127643	69769.8595143057	25224.798000406514	55469.25489116621	7034.384384063786	859.2895977603227	100401.30821248786	100473.5800793379	27056.75273250464	6459.9981468189435	12930.729221433881	1574.5689649343285
K00053	62815.31305171483	18141.027832158517	14662.024913500183	67972.27478087871	23801.15999530635	52816.54365364729	6444.101598680886	808.5266972794652	96346.86242181675	96836.02459569412	24809.51464351621	6065.206410080946	10997.730474482338	1298.8156939233324
K00054	5878.702253777445	2470.4862228729453	11961.439047484459	777.2297453096476	2623.1886086486493	7328.088877172364	2509.2004852025675	1212.9739765059378	2159.6193389849386	5203.025125793487	742.6709714779307	371.34176622435933	1052.8264906085715	35.65549819333331
K00055	3158.7508906375588	972.021606082274	1951.1091078502468	2256.499266756561	2728.912479444386	3535.3300791112565	766.791537660937	110.80951187817706	5736.981677371362	7025.3793473392525	2345.668511812116	258.42865664360494	442.41240749781133	41.079421611225065
K00057	67543.15004232794	21833.018967850752	27364.874467742273	66141.6333812371	26320.794630862496	61383.125057536134	7885.639597176738	2089.7008125954662	112352.34406881669	101451.80638052855	24544.27543686267	6431.065084235227	12527.413171141347	1580.321882832162
K00058	100843.67975176795	26944.207206572326	27575.535964248105	121670.711747903	37367.03944884035	67836.81922891471	13320.370055127727	1361.13454706028	221955.31942208746	156797.53387378278	57792.65696172333	10343.341994016715	26098.850480149264	3079.4243554216073
K00059	165987.30260486712	49930.02830780282	73290.49672740781	197326.8467133558	71839.55062506086	139695.99757472158	26813.828733315862	4871.289869885894	314625.3768418486	254908.13096566044	83795.5456862574	17400.21344823033	47903.60440919782	5509.75573095934
K00060	13235.420125693181	3276.6329035474764	3073.344106727147	19792.34367153584	4205.357922111615	5415.478609000176	1671.6459485529695	210.54448695196405	22821.45329134832	11501.605166507468	5684.388146991001	1115.7915499852381	2223.1543135466586	296.45563283161425
K00064	508.89597103537756	245.59206593298813	264.00234446584324	1440.5160806209988	727.6528697094266	823.9869180473106	765.8483153711692	14.944445591425383	64.4226913155404	1957.819547627044	576.3915277031324	229.74431959894594	625.2967639349998	29.904630310873035
K00065	15117.055928864538	3340.010512192892	5974.560226543261	23489.61458743091	8860.726051383652	9002.158758766484	5332.829329052982	272.15056668536215	74605.36788463384	32598.451017965606	15125.608938778158	2095.919709796251	4573.455660361851	414.80257440243486
K00066	740.6879508669997	163.86801058408983	53.08166991450958	367.68268423300077	499.48307101387934	1155.5030372399094	88.27377605289388	0.9868176875083274	1124.1566040340745	1504.538473680922	85.99881251150819	461.5506779716464	1503.2801234855006	44.6815655921576
K00067	58568.897753875666	20525.78882803552	13572.479630904903	74902.95863743029	23658.74965630483	58534.05409211661	5593.8788743901205	787.6102129094689	148774.0202211475	88736.48470851553	20413.087716806862	5567.329787664847	15655.461369744935	2186.3594137873215
K00068	8072.938679681406	1789.4793089581522	3212.303749171345	11350.428099262273	5543.99075144173	8323.096909689324	3913.5463970363758	88.92063125182102	2718.111029560406	19450.59785066161	6094.962743175448	927.5114655461023	444.02557527598145	44.88060235089286
